TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET
2021-01-06 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;5.0;5.83
2021-01-06 00:00:00;BALIK;SARPA (DENİZ);KG;4.0;17.0
2021-01-06 00:00:00;BALIK;LÜFER(İRİ BOY);KG;100.0;100.0
2021-01-06 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;7.5;90.0
2021-01-06 00:00:00;BALIK;KEREVİT ( DENİZ );KG;2.0;2.0
2021-01-06 00:00:00;BALIK;JAPON HAMSİ;KG;10.83;13.33
2021-01-06 00:00:00;BALIK;KRAÇA ( DENİZ );KG;7.5;29.17
2021-01-06 00:00:00;BALIK;TURNA (DENİZ);KG;6.0;25.0
2021-01-06 00:00:00;BALIK;ÇIPURA (DENİZ);KG;70.0;70.0
2021-01-06 00:00:00;TATLI SU;YAYIN ( TATLI );KG;20.0;20.0
2021-01-06 00:00:00;İTHAL (DONUK);MEZGİT;KG;6.0;15.0
2021-01-06 00:00:00;BALIK;SÜBYE (DENİZ);KG;14.0;35.0
2021-01-06 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;4.0;9.0
2021-01-06 00:00:00;TATLI SU;SAZAN ( TATLI );KG;17.0;20.0
2021-01-06 00:00:00;TATLI SU;ÇAPAK(TATLI);KG;6.0;8.0
2021-01-06 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;27.0;60.0
2021-01-06 00:00:00;BALIK;DİL(CANGIDEZ);KG;2.0;2.0
2021-01-07 00:00:00;İTHAL (DONUK);ITHAL USKUMRU(DONUK);KG;17.5;17.5
2021-01-07 00:00:00;TATLI SU;ÇAPAK(TATLI);KG;3.0;3.0
2021-01-07 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;2.5;40.0
2021-01-07 00:00:00;BALIK;KALAMAR (DENİZ);KG;40.0;120.0
2021-01-07 00:00:00;BALIK;HAMSI (DENİZ);KG;2.08;25.83
2021-01-07 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;20.0;30.0
2021-01-07 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;31.25;33.75
2021-01-07 00:00:00;BALIK;LAHOZ (DENİZ);KG;120.0;160.0
2021-01-07 00:00:00;BALIK;TIRSI (DENİZ);KG;4.17;83.33
2021-01-07 00:00:00;BALIK;GRANYOZ (DENİZ);KG;10.0;40.0
2021-01-07 00:00:00;BALIK;DIL;KG;20.0;150.0
2021-01-07 00:00:00;BALIK;LEVREK (DENİZ);KG;25.0;100.0
2021-01-07 00:00:00;BALIK;LÜFER(İRİ BOY);KG;100.0;130.0
2021-01-07 00:00:00;BALIK;KOFANA ( DENİZ );KG;70.0;110.0
2021-01-07 00:00:00;BALIK;SARPA (DENİZ);KG;8.0;23.0
2021-01-07 00:00:00;BALIK;SİNARİT (DENİZ);KG;18.0;160.0
2021-01-07 00:00:00;TATLI SU;YAYIN ( TATLI );KG;22.0;22.0
2021-01-07 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;12.0;90.0
2021-01-07 00:00:00;BALIK;KARİDES (DENİZ);KG;70.0;150.0
2021-01-07 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.67;19.17
2021-01-07 00:00:00;BALIK;YABANİ KALAMAR;KG;3.0;14.0
2021-01-07 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;100.0
2021-01-07 00:00:00;BALIK;MIRMIR (DENİZ);KG;7.0;50.0
2021-01-07 00:00:00;BALIK;KEFAL (DENİZ);KG;5.0;45.0
2021-01-07 00:00:00;BALIK;ÇIPURA (DENİZ);KG;25.0;70.0
2021-01-07 00:00:00;TATLI SU;YILAN ( TATLI );KG;30.0;30.0
2021-01-07 00:00:00;BALIK;SOKKAN(DENİZ);KG;17.0;17.0
2021-01-07 00:00:00;BALIK;KOLYOZ (DENİZ);KG;5.0;29.17
2021-01-07 00:00:00;BALIK;TURNA (DENİZ);KG;18.0;60.0
2021-01-07 00:00:00;BALIK;KALKAN (DENİZ);KG;120.0;180.0
2021-01-07 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;250.0;250.0
2021-01-07 00:00:00;BALIK;TRANÇA (DENİZ);KG;150.0;200.0
2021-01-07 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;14.0;85.0
2021-01-07 00:00:00;TATLI SU;SOMON ( TATLI );KG;27.0;60.0
2021-01-07 00:00:00;BALIK;ISPAROZ (DENİZ);KG;3.0;7.0
2021-01-07 00:00:00;BALIK;KILIÇ (DENİZ);KG;25.0;45.0
2021-01-07 00:00:00;BALIK;ZARGANA (DENİZ);KG;6.0;40.0
2021-01-07 00:00:00;BALIK;MASKO DENİZ;KG;10.0;14.0
2021-01-07 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;3.33;5.83
2021-01-07 00:00:00;BALIK;IZMARIT (DENİZ);KG;2.0;10.0
2021-01-07 00:00:00;BALIK;DİL(CANGIDEZ);KG;120.0;120.0
2021-01-07 00:00:00;BALIK;MEZGİT (DENİZ);KG;4.5;14.0
2021-01-07 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;25.0;90.0
2021-01-07 00:00:00;BALIK;KRAÇA ( DENİZ );KG;5.0;12.5
2021-01-07 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;2.0;16.0
2021-01-07 00:00:00;BALIK;USKUMRU (DENİZ);KG;10.0;90.0
2021-01-07 00:00:00;BALIK;KEREVİT ( DENİZ );KG;2.0;2.0
2021-01-07 00:00:00;BALIK;SARGOZ(DENİZ);KG;20.0;25.0
2021-01-07 00:00:00;BALIK;KAMİT(DENİZ);KG;5.0;5.83
2021-01-07 00:00:00;BALIK;PAPAĞAN ( DENİZ );KG;15.0;20.0
2021-01-07 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.0;8.0
2021-01-07 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;3.0;140.0
2021-01-07 00:00:00;BALIK;LİDAKİ (DENİZ);KG;5.0;60.0
2021-01-07 00:00:00;BALIK;HANOS ( DENİZ );KG;3.0;4.0
2021-01-07 00:00:00;BALIK;TEKİR(DENİZ);KG;5.0;9.0
2021-01-07 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;2.0;90.0
2021-01-07 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;30.0;30.0
2021-01-07 00:00:00;BALIK;TOMBIK(DENİZ);KG;6.5;13.0
2021-01-07 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;15.0;15.0
2021-01-07 00:00:00;BALIK;KÖPEK (DENİZ);KG;15.0;15.0
2021-01-07 00:00:00;BALIK;BARBUN(KAYA);KG;50.0;150.0
2021-01-07 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;4.0;15.0
2021-01-07 00:00:00;İTHAL (DONUK);MEZGİT;KG;8.0;15.0
2021-01-07 00:00:00;BALIK;YENGEÇ (DENİZ);KG;20.0;20.0
2021-01-07 00:00:00;BALIK;JAPON HAMSİ;KG;8.33;20.83
2021-01-07 00:00:00;BALIK;SARDALYA (DENİZ);KG;2.5;208.39
2021-01-07 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;2.7;75.0
2021-01-07 00:00:00;BALIK;ORKİNOZ (DENİZ);KG;20.0;20.0
2021-01-07 00:00:00;BALIK;MELANUR (DENİZ);KG;10.0;25.0
2021-01-07 00:00:00;TATLI SU;SAZAN ( TATLI );KG;8.0;23.0
2021-01-07 00:00:00;BALIK;BARBUN (TEKİR);KG;7.0;120.0
2021-01-07 00:00:00;BALIK;FENER (DENİZ);KG;2.0;90.0
2021-01-07 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;8.0;8.0
2021-01-07 00:00:00;BALIK;SÜBYE (DENİZ);KG;10.0;30.0
2021-01-07 00:00:00;BALIK;ISKORPIT (DENİZ);KG;2.0;100.0
2021-01-07 00:00:00;BALIK;AHTOPOT (DENİZ);KG;22.0;60.0
2021-01-08 00:00:00;TATLI SU;YILAN ( TATLI );KG;33.0;35.0
2021-01-08 00:00:00;BALIK;HAMSI (DENİZ);KG;2.5;191.67
2021-01-08 00:00:00;BALIK;USKUMRU (DENİZ);KG;7.0;70.0
2021-01-08 00:00:00;BALIK;KILIÇ (DENİZ);KG;30.0;40.0
2021-01-08 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;27.0;55.0
2021-01-08 00:00:00;BALIK;KRAÇA ( DENİZ );KG;6.25;16.67
2021-01-08 00:00:00;BALIK;ISKORPIT (DENİZ);KG;5.0;100.0
2021-01-08 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;6.67;33.33
2021-01-08 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;1.67;5.83
2021-01-08 00:00:00;BALIK;ZARGANA (DENİZ);KG;6.0;22.0
2021-01-08 00:00:00;BALIK;SARGOZ(DENİZ);KG;30.0;67.0
2021-01-08 00:00:00;TATLI SU;ÇAPAK(TATLI);KG;3.0;5.0
2021-01-08 00:00:00;TATLI SU;SUDAK ( TATLI );KG;20.0;20.0
2021-01-08 00:00:00;BALIK;MIRMIR (DENİZ);KG;8.0;55.0
2021-01-08 00:00:00;BALIK;GRANYOZ (DENİZ);KG;9.0;45.0
2021-01-08 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;3.0;30.0
2021-01-08 00:00:00;BALIK;AHTOPOT (DENİZ);KG;25.0;60.0
2021-01-08 00:00:00;BALIK;SOKKAN(DENİZ);KG;8.0;30.0
2021-01-08 00:00:00;BALIK;KÖPEK (DENİZ);KG;10.0;15.0
2021-01-08 00:00:00;BALIK;PAPAĞAN ( DENİZ );KG;10.0;18.0
2021-01-08 00:00:00;BALIK;DIL;KG;15.0;130.0
2021-01-08 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.0;8.0
2021-01-08 00:00:00;BALIK;LAHOZ (DENİZ);KG;130.0;160.0
2021-01-08 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;20.0
2021-01-08 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;3.0;30.0
2021-01-08 00:00:00;BALIK;JAPON HAMSİ;KG;12.5;18.0
2021-01-08 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;30.0;31.25
2021-01-08 00:00:00;TATLI SU;SAZAN ( TATLI );KG;20.0;20.0
2021-01-08 00:00:00;BALIK;KOLYOZ (DENİZ);KG;8.33;25.0
2021-01-08 00:00:00;BALIK;MASKO DENİZ;KG;8.0;12.0
2021-01-08 00:00:00;BALIK;FENER (DENİZ);KG;5.0;35.0
2021-01-08 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;50.0;80.0
2021-01-08 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;60.0
2021-01-08 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;7.0;8.0
2021-01-08 00:00:00;BALIK;TURNA (DENİZ);KG;18.0;37.0
2021-01-08 00:00:00;BALIK;DİL(CANGIDEZ);KG;4.0;4.0
2021-01-08 00:00:00;BALIK;ÇİMÇİM (DONUK);KG;35.0;35.0
2021-01-08 00:00:00;BALIK;SARDALYA (DENİZ);KG;2.08;18.33
2021-01-08 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;2.0;80.0
2021-01-08 00:00:00;BALIK;YABANİ KALAMAR;KG;5.0;20.0
2021-01-08 00:00:00;BALIK;PİSİ ( DENİZ );KG;40.0;100.0
2021-01-08 00:00:00;BALIK;IZMARIT (DENİZ);KG;1.9;6.0
2021-01-08 00:00:00;BALIK;MELANUR (DENİZ);KG;15.0;30.0
2021-01-08 00:00:00;TATLI SU;SOMON ( TATLI );KG;28.0;28.0
2021-01-08 00:00:00;BALIK;HANOS ( DENİZ );KG;3.0;6.0
2021-01-08 00:00:00;BALIK;SARPA (DENİZ);KG;7.1;25.0
2021-01-08 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;20.0;80.0
2021-01-08 00:00:00;BALIK;KOFANA ( DENİZ );KG;80.0;80.0
2021-01-08 00:00:00;BALIK;KALAMAR (DENİZ);KG;90.0;120.0
2021-01-08 00:00:00;BALIK;ÇIPURA (DENİZ);KG;30.0;60.0
2021-01-08 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;15.0;40.0
2021-01-08 00:00:00;İTHAL (DONUK);DONUK TOMBİK;KG;3.33;3.33
2021-01-08 00:00:00;BALIK;TIRSI (DENİZ);KG;2.5;45.0
2021-01-08 00:00:00;BALIK;LİDAKİ (DENİZ);KG;4.0;45.0
2021-01-08 00:00:00;BALIK;KUPEZ (DENİZ);KG;0.25;20.83
2021-01-08 00:00:00;BALIK;KARİDES (DENİZ);KG;60.0;150.0
2021-01-08 00:00:00;BALIK;VATOZ (DENİZ);KG;1.0;2.0
2021-01-08 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;12.0;12.0
2021-01-08 00:00:00;BALIK;KALKAN (DENİZ);KG;100.0;180.0
2021-01-08 00:00:00;BALIK;AKYA (DENİZ);KG;45.0;50.0
2021-01-08 00:00:00;İTHAL (DONUK);ITHAL USKUMRU(DONUK);KG;15.0;17.5
2021-01-08 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;7.0;80.0
2021-01-08 00:00:00;BALIK;LEVREK (DENİZ);KG;30.0;120.0
2021-01-08 00:00:00;BALIK;SİNARİT (DENİZ);KG;150.0;180.0
2021-01-08 00:00:00;BALIK;SÜBYE (DENİZ);KG;15.0;28.0
2021-01-08 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;40.0;85.0
2021-01-08 00:00:00;İTHAL (DONUK);MEZGİT;KG;6.0;17.0
2021-01-08 00:00:00;BALIK;KAMİT(DENİZ);KG;4.17;5.83
2021-01-08 00:00:00;BALIK;KEREVİT ( DENİZ );KG;2.0;2.0
2021-01-08 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;12.0;12.0
2021-01-08 00:00:00;BALIK;KEFAL (DENİZ);KG;6.67;40.0
2021-01-08 00:00:00;BALIK;LÜFER(İRİ BOY);KG;90.0;130.0
2021-01-08 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;150.0
2021-01-08 00:00:00;BALIK;TEKİR(DENİZ);KG;5.0;9.0
2021-01-08 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;180.0
2021-01-09 00:00:00;BALIK;MASKO DENİZ;KG;8.0;12.0
2021-01-09 00:00:00;BALIK;ISKORPIT (DENİZ);KG;60.0;60.0
2021-01-09 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;60.0
2021-01-09 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;37.0;60.0
2021-01-09 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;25.0;60.0
2021-01-09 00:00:00;BALIK;KAMİT(DENİZ);KG;7.5;8.33
2021-01-09 00:00:00;BALIK;FENER (DENİZ);KG;4.0;35.0
2021-01-09 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;150.0
2021-01-09 00:00:00;BALIK;KEREVİT ( DENİZ );KG;4.0;4.0
2021-01-09 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.67;18.33
2021-01-09 00:00:00;BALIK;SÜBYE (DENİZ);KG;22.0;28.0
2021-01-09 00:00:00;BALIK;KEFAL (DENİZ);KG;9.17;11.67
2021-01-09 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;3.33;5.83
2021-01-09 00:00:00;BALIK;YABANİ KALAMAR;KG;2.5;50.0
2021-01-09 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;6.67;35.0
2021-01-09 00:00:00;BALIK;HAMSI (DENİZ);KG;8.33;25.0
2021-01-09 00:00:00;BALIK;KALKAN (DENİZ);KG;100.0;180.0
2021-01-09 00:00:00;BALIK;ÇIPURA (DENİZ);KG;55.0;60.0
2021-01-09 00:00:00;BALIK;YENGEÇ (DENİZ);KG;20.0;20.0
2021-01-09 00:00:00;BALIK;TURNA (DENİZ);KG;35.0;35.0
2021-01-09 00:00:00;BALIK;DIL;KG;20.0;150.0
2021-01-09 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;15.0;15.0
2021-01-09 00:00:00;BALIK;ZARGANA (DENİZ);KG;25.0;25.0
2021-01-09 00:00:00;BALIK;KILIÇ (DENİZ);KG;35.0;35.0
2021-01-09 00:00:00;BALIK;TOMBIK(DENİZ);KG;8.0;8.0
2021-01-09 00:00:00;BALIK;AHTOPOT (DENİZ);KG;20.0;35.0
2021-01-09 00:00:00;BALIK;LİDAKİ (DENİZ);KG;2.5;45.0
2021-01-09 00:00:00;İTHAL (DONUK);MEZGİT;KG;2.0;13.0
2021-01-09 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;85.0;90.0
2021-01-09 00:00:00;BALIK;KRAÇA ( DENİZ );KG;5.83;5.83
2021-01-09 00:00:00;BALIK;DİL(CANGIDEZ);KG;2.0;5.0
2021-01-09 00:00:00;BALIK;KALAMAR (DENİZ);KG;80.0;120.0
2021-01-09 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;60.0;100.0
2021-01-09 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;140.0
2021-01-09 00:00:00;BALIK;SARPA (DENİZ);KG;5.0;10.0
2021-01-09 00:00:00;BALIK;SARDALYA (DENİZ);KG;2.08;15.0
2021-01-09 00:00:00;BALIK;JAPON HAMSİ;KG;10.83;16.67
2021-01-09 00:00:00;BALIK;MIRMIR (DENİZ);KG;15.0;36.0
2021-01-09 00:00:00;TATLI SU;SAZAN ( TATLI );KG;15.0;18.0
2021-01-09 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;1.0;100.0
2021-01-09 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;3.0;13.0
2021-01-09 00:00:00;BALIK;TEKİR(DENİZ);KG;5.0;9.0
2021-01-09 00:00:00;BALIK;USKUMRU (DENİZ);KG;15.0;40.0
2021-01-09 00:00:00;BALIK;VATOZ (DENİZ);KG;3.0;5.5
2021-01-09 00:00:00;BALIK;KARİDES (DENİZ);KG;80.0;140.0
2021-01-09 00:00:00;BALIK;LAHOZ (DENİZ);KG;100.0;100.0
2021-01-09 00:00:00;BALIK;KOLYOZ (DENİZ);KG;5.83;20.83
2021-01-09 00:00:00;BALIK;LEVREK (DENİZ);KG;50.0;80.0
2021-01-09 00:00:00;BALIK;ISPAROZ (DENİZ);KG;5.0;8.0
2021-01-09 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;4.0;8.0
2021-01-09 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;55.0;56.0
2021-01-09 00:00:00;TATLI SU;SOMON ( TATLI );KG;27.0;30.0
2021-01-09 00:00:00;BALIK;TIRSI (DENİZ);KG;6.67;10.83
2021-01-09 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;5.0;8.0
2021-01-09 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;5.0;15.0
2021-01-09 00:00:00;BALIK;GRANYOZ (DENİZ);KG;29.0;50.0
2021-01-09 00:00:00;BALIK;IZMARIT (DENİZ);KG;1.6;2.8
2021-01-10 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;4.17;37.5
2021-01-10 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;10.0;40.0
2021-01-10 00:00:00;BALIK;ZARGANA (DENİZ);KG;10.0;18.0
2021-01-10 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;4.0;8.0
2021-01-10 00:00:00;BALIK;VATOZ (DENİZ);KG;2.0;2.0
2021-01-10 00:00:00;BALIK;TIRSI (DENİZ);KG;3.33;17.5
2021-01-10 00:00:00;BALIK;KRAÇA ( DENİZ );KG;5.67;33.33
2021-01-10 00:00:00;BALIK;FENER (DENİZ);KG;15.0;35.0
2021-01-10 00:00:00;BALIK;LİDAKİ (DENİZ);KG;8.0;40.0
2021-01-10 00:00:00;BALIK;USKUMRU (DENİZ);KG;12.0;40.0
2021-01-10 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;3.5;30.0
2021-01-10 00:00:00;BALIK;HANOS ( DENİZ );KG;4.0;4.0
2021-01-10 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;40.0;40.0
2021-01-10 00:00:00;BALIK;LAHOZ (DENİZ);KG;120.0;150.0
2021-01-10 00:00:00;BALIK;SOKKAN(DENİZ);KG;20.0;20.0
2021-01-10 00:00:00;BALIK;KUPEZ (DENİZ);KG;0.83;18.33
2021-01-10 00:00:00;BALIK;GRANYOZ (DENİZ);KG;32.0;37.0
2021-01-10 00:00:00;BALIK;KALAMAR (DENİZ);KG;80.0;120.0
2021-01-10 00:00:00;TATLI SU;SOMON ( TATLI );KG;30.0;30.0
2021-01-10 00:00:00;BALIK;JAPON HAMSİ;KG;5.42;12.5
2021-01-10 00:00:00;BALIK;KOLYOZ (DENİZ);KG;8.33;27.5
2021-01-10 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;40.0
2021-01-10 00:00:00;BALIK;SÜBYE (DENİZ);KG;25.0;25.0
2021-01-10 00:00:00;BALIK;TURNA (DENİZ);KG;15.0;60.0
2021-01-10 00:00:00;BALIK;LEVREK (DENİZ);KG;40.0;100.0
2021-01-10 00:00:00;BALIK;BARBUN(KAYA);KG;8.0;150.0
2021-01-10 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;19.0;55.0
2021-01-10 00:00:00;BALIK;TOMBIK(DENİZ);KG;5.0;25.0
2021-01-10 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;150.0
2021-01-10 00:00:00;BALIK;KARİDES (DENİZ);KG;80.0;130.0
2021-01-10 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;20.0;36.5
2021-01-10 00:00:00;BALIK;IZMARIT (DENİZ);KG;1.5;6.0
2021-01-10 00:00:00;BALIK;KÖPEK (DENİZ);KG;7.0;10.0
2021-01-10 00:00:00;BALIK;PAPAĞAN ( DENİZ );KG;70.0;90.0
2021-01-10 00:00:00;BALIK;KAMİT(DENİZ);KG;8.33;8.33
2021-01-10 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;5.0;74.0
2021-01-10 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;31.25;31.25
2021-01-10 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;70.0;85.0
2021-01-10 00:00:00;BALIK;MIRMIR (DENİZ);KG;40.0;60.0
2021-01-10 00:00:00;BALIK;TEKİR(DENİZ);KG;7.0;9.0
2021-01-10 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;10.0;10.0
2021-01-10 00:00:00;BALIK;HAMSI (DENİZ);KG;1.67;20.83
2021-01-10 00:00:00;BALIK;LÜFER ( DENİZ);KG;90.0;130.0
2021-01-10 00:00:00;İTHAL (DONUK);MEZGİT;KG;4.0;12.5
2021-01-10 00:00:00;BALIK;BARBUN (TEKİR);KG;8.0;50.0
2021-01-10 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;2.5;40.0
2021-01-10 00:00:00;BALIK;KEFAL (DENİZ);KG;4.17;40.0
2021-01-10 00:00:00;BALIK;ISPAROZ (DENİZ);KG;4.0;10.0
2021-01-10 00:00:00;BALIK;KILIÇ (DENİZ);KG;35.0;45.0
2021-01-10 00:00:00;BALIK;MELANUR (DENİZ);KG;14.0;25.0
2021-01-10 00:00:00;BALIK;LÜFER(İRİ BOY);KG;80.0;85.0
2021-01-10 00:00:00;BALIK;DIL;KG;20.0;145.0
2021-01-10 00:00:00;BALIK;DONUK HAMSİ;KG;10.83;10.83
2021-01-10 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.5;8.0
2021-01-10 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;3.0;50.0
2021-01-10 00:00:00;BALIK;KALKAN (DENİZ);KG;130.0;140.0
2021-01-10 00:00:00;BALIK;DİL(CANGIDEZ);KG;2.0;3.5
2021-01-10 00:00:00;BALIK;SARDALYA (DENİZ);KG;5.83;20.83
2021-01-10 00:00:00;BALIK;AHTOPOT (DENİZ);KG;25.0;45.0
2021-01-10 00:00:00;BALIK;YABANİ KALAMAR;KG;9.0;12.0
2021-01-10 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;50.0;60.0
2021-01-10 00:00:00;BALIK;ISKORPIT (DENİZ);KG;2.0;2.0
2021-01-10 00:00:00;BALIK;LOKUM(DENİZ);KG;10.0;10.0
2021-01-10 00:00:00;BALIK;MEZGİT (DENİZ);KG;8.0;8.0
2021-01-10 00:00:00;BALIK;ÇIPURA (DENİZ);KG;25.0;30.0
2021-01-11 00:00:00;BALIK;AHTOPOT (DENİZ);KG;20.0;60.0
2021-01-11 00:00:00;BALIK;KALAMAR (DENİZ);KG;55.0;120.0
2021-01-11 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;150.0
2021-01-11 00:00:00;TATLI SU;YILAN ( TATLI );KG;4.0;4.0
2021-01-11 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;90.0;100.0
2021-01-11 00:00:00;BALIK;SARPA (DENİZ);KG;4.0;15.0
2021-01-11 00:00:00;BALIK;MASKO DENİZ;KG;8.0;12.0
2021-01-11 00:00:00;BALIK;EŞKİNA(DENİZ);KG;15.0;15.0
2021-01-11 00:00:00;TATLI SU;YAYIN ( TATLI );KG;20.0;20.0
2021-01-11 00:00:00;BALIK;KARİDES (DENİZ);KG;80.0;195.0
2021-01-11 00:00:00;BALIK;KÖPEK (DENİZ);KG;8.0;15.0
2021-01-11 00:00:00;BALIK;LÜFER(İRİ BOY);KG;100.0;120.0
2021-01-11 00:00:00;BALIK;MIRMIR (DENİZ);KG;18.0;50.0
2021-01-11 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;2.0;100.0
2021-01-11 00:00:00;BALIK;IZMARIT (DENİZ);KG;1.0;14.0
2021-01-11 00:00:00;İTHAL (DONUK);MEZGİT;KG;3.0;10.0
2021-01-11 00:00:00;BALIK;KOFANA ( DENİZ );KG;80.0;80.0
2021-01-11 00:00:00;BALIK;LOKUM(DENİZ);KG;7.0;8.0
2021-01-11 00:00:00;BALIK;MELANUR (DENİZ);KG;22.0;25.0
2021-01-11 00:00:00;BALIK;KOLORİT(DENİZ);KG;10.83;10.83
2021-01-11 00:00:00;BALIK;FANGRI (DENİZ);KG;90.0;150.0
2021-01-11 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;3.0;35.0
2021-01-11 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;4.17;5.83
2021-01-11 00:00:00;BALIK;HAMSI (DENİZ);KG;3.3;19.17
2021-01-11 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;41.0
2021-01-11 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;2.0;9.0
2021-01-11 00:00:00;BALIK;LEVREK (DENİZ);KG;25.0;90.0
2021-01-11 00:00:00;BALIK;TURNA (DENİZ);KG;15.0;45.0
2021-01-11 00:00:00;BALIK;YENGEÇ (DENİZ);KG;20.0;20.0
2021-01-11 00:00:00;BALIK;PAPAĞAN ( DENİZ );KG;7.0;25.0
2021-01-11 00:00:00;BALIK;DİL(CANGIDEZ);KG;15.0;15.0
2021-01-11 00:00:00;BALIK;YABANİ KALAMAR;KG;6.0;20.0
2021-01-11 00:00:00;BALIK;ISKORPIT (DENİZ);KG;5.0;20.0
2021-01-11 00:00:00;BALIK;PİSİ ( DENİZ );KG;10.0;15.0
2021-01-11 00:00:00;BALIK;LİDAKİ (DENİZ);KG;5.0;70.0
